,year,Level,District_Code,District_Name,School_Name,Content,Grade,Mean_Scale_Score
6400,2018,SCHOOL,870,DELTA COUNTY 50(J),PAONIA HIGH SCHOOL,maths,7,739
6401,2018,SCHOOL,870,DELTA COUNTY 50(J),PAONIA HIGH SCHOOL,maths,8,741
6403,2018,SCHOOL,870,DELTA COUNTY 50(J),VISION CHARTER ACADEMY,english,3,733
6404,2018,SCHOOL,870,DELTA COUNTY 50(J),VISION CHARTER ACADEMY,english,4,733
6405,2018,SCHOOL,870,DELTA COUNTY 50(J),VISION CHARTER ACADEMY,english,5,723
6406,2018,SCHOOL,870,DELTA COUNTY 50(J),VISION CHARTER ACADEMY,english,6,727
6407,2018,SCHOOL,870,DELTA COUNTY 50(J),VISION CHARTER ACADEMY,english,7,727
6408,2018,SCHOOL,870,DELTA COUNTY 50(J),VISION CHARTER ACADEMY,english,8,740
6410,2018,SCHOOL,870,DELTA COUNTY 50(J),VISION CHARTER ACADEMY,maths,3,727
6411,2018,SCHOOL,870,DELTA COUNTY 50(J),VISION CHARTER ACADEMY,maths,4,715
6412,2018,SCHOOL,870,DELTA COUNTY 50(J),VISION CHARTER ACADEMY,maths,5,714
6413,2018,SCHOOL,870,DELTA COUNTY 50(J),VISION CHARTER ACADEMY,maths,6,720
6414,2018,SCHOOL,870,DELTA COUNTY 50(J),VISION CHARTER ACADEMY,maths,7,721
6415,2018,SCHOOL,870,DELTA COUNTY 50(J),VISION CHARTER ACADEMY,maths,8,730
6417,2018,SCHOOL,880,DENVER COUNTY 1,ACADEMIA ANA MARIE SANDOVAL,english,3,733
6418,2018,SCHOOL,880,DENVER COUNTY 1,ACADEMIA ANA MARIE SANDOVAL,english,4,752
6419,2018,SCHOOL,880,DENVER COUNTY 1,ACADEMIA ANA MARIE SANDOVAL,english,5,747
6422,2018,SCHOOL,880,DENVER COUNTY 1,ACADEMIA ANA MARIE SANDOVAL,maths,3,723
6423,2018,SCHOOL,880,DENVER COUNTY 1,ACADEMIA ANA MARIE SANDOVAL,maths,4,723
6424,2018,SCHOOL,880,DENVER COUNTY 1,ACADEMIA ANA MARIE SANDOVAL,maths,5,728
6427,2018,SCHOOL,880,DENVER COUNTY 1,ACADEMY 360,english,3,729
6428,2018,SCHOOL,880,DENVER COUNTY 1,ACADEMY 360,english,4,734
6429,2018,SCHOOL,880,DENVER COUNTY 1,ACADEMY 360,english,5,730
6431,2018,SCHOOL,880,DENVER COUNTY 1,ACADEMY 360,maths,3,720
6432,2018,SCHOOL,880,DENVER COUNTY 1,ACADEMY 360,maths,4,709
6433,2018,SCHOOL,880,DENVER COUNTY 1,ACADEMY 360,maths,5,709
6439,2018,SCHOOL,880,DENVER COUNTY 1,AMESSE ELEMENTARY SCHOOL,english,3,711
6440,2018,SCHOOL,880,DENVER COUNTY 1,AMESSE ELEMENTARY SCHOOL,english,4,718
6441,2018,SCHOOL,880,DENVER COUNTY 1,AMESSE ELEMENTARY SCHOOL,english,5,720
6443,2018,SCHOOL,880,DENVER COUNTY 1,AMESSE ELEMENTARY SCHOOL,maths,3,721
6444,2018,SCHOOL,880,DENVER COUNTY 1,AMESSE ELEMENTARY SCHOOL,maths,4,715
6445,2018,SCHOOL,880,DENVER COUNTY 1,AMESSE ELEMENTARY SCHOOL,maths,5,727
6447,2018,SCHOOL,880,DENVER COUNTY 1,ASBURY ELEMENTARY SCHOOL,english,3,770
6448,2018,SCHOOL,880,DENVER COUNTY 1,ASBURY ELEMENTARY SCHOOL,english,4,758
6449,2018,SCHOOL,880,DENVER COUNTY 1,ASBURY ELEMENTARY SCHOOL,english,5,753
6451,2018,SCHOOL,880,DENVER COUNTY 1,ASBURY ELEMENTARY SCHOOL,maths,3,759
6452,2018,SCHOOL,880,DENVER COUNTY 1,ASBURY ELEMENTARY SCHOOL,maths,4,755
6453,2018,SCHOOL,880,DENVER COUNTY 1,ASBURY ELEMENTARY SCHOOL,maths,5,746
6455,2018,SCHOOL,880,DENVER COUNTY 1,ASHLEY ELEMENTARY SCHOOL,english,3,722
6456,2018,SCHOOL,880,DENVER COUNTY 1,ASHLEY ELEMENTARY SCHOOL,english,4,731
6457,2018,SCHOOL,880,DENVER COUNTY 1,ASHLEY ELEMENTARY SCHOOL,english,5,728
6459,2018,SCHOOL,880,DENVER COUNTY 1,ASHLEY ELEMENTARY SCHOOL,maths,3,733
6460,2018,SCHOOL,880,DENVER COUNTY 1,ASHLEY ELEMENTARY SCHOOL,maths,4,715
6461,2018,SCHOOL,880,DENVER COUNTY 1,ASHLEY ELEMENTARY SCHOOL,maths,5,721
6463,2018,SCHOOL,880,DENVER COUNTY 1,BARNUM ELEMENTARY SCHOOL,english,3,711
6464,2018,SCHOOL,880,DENVER COUNTY 1,BARNUM ELEMENTARY SCHOOL,english,4,718
6465,2018,SCHOOL,880,DENVER COUNTY 1,BARNUM ELEMENTARY SCHOOL,english,5,724
6467,2018,SCHOOL,880,DENVER COUNTY 1,BARNUM ELEMENTARY SCHOOL,maths,3,728
6468,2018,SCHOOL,880,DENVER COUNTY 1,BARNUM ELEMENTARY SCHOOL,maths,4,722
6469,2018,SCHOOL,880,DENVER COUNTY 1,BARNUM ELEMENTARY SCHOOL,maths,5,721
6471,2018,SCHOOL,880,DENVER COUNTY 1,BEACH COURT ELEMENTARY SCHOOL,english,3,713
6472,2018,SCHOOL,880,DENVER COUNTY 1,BEACH COURT ELEMENTARY SCHOOL,english,4,720
6473,2018,SCHOOL,880,DENVER COUNTY 1,BEACH COURT ELEMENTARY SCHOOL,english,5,739
6475,2018,SCHOOL,880,DENVER COUNTY 1,BEACH COURT ELEMENTARY SCHOOL,maths,3,732
6476,2018,SCHOOL,880,DENVER COUNTY 1,BEACH COURT ELEMENTARY SCHOOL,maths,4,705
6477,2018,SCHOOL,880,DENVER COUNTY 1,BEACH COURT ELEMENTARY SCHOOL,maths,5,731
6479,2018,SCHOOL,880,DENVER COUNTY 1,BEAR VALLEY INTERNATIONAL SCHOOL,english,6,732
6480,2018,SCHOOL,880,DENVER COUNTY 1,BEAR VALLEY INTERNATIONAL SCHOOL,english,7,743
6482,2018,SCHOOL,880,DENVER COUNTY 1,BEAR VALLEY INTERNATIONAL SCHOOL,maths,6,713
6483,2018,SCHOOL,880,DENVER COUNTY 1,BEAR VALLEY INTERNATIONAL SCHOOL,maths,7,729
6485,2018,SCHOOL,880,DENVER COUNTY 1,BRADLEY INTERNATIONAL SCHOOL,english,3,762
6486,2018,SCHOOL,880,DENVER COUNTY 1,BRADLEY INTERNATIONAL SCHOOL,english,4,774
6487,2018,SCHOOL,880,DENVER COUNTY 1,BRADLEY INTERNATIONAL SCHOOL,english,5,759
6489,2018,SCHOOL,880,DENVER COUNTY 1,BRADLEY INTERNATIONAL SCHOOL,maths,3,755
6490,2018,SCHOOL,880,DENVER COUNTY 1,BRADLEY INTERNATIONAL SCHOOL,maths,4,763
6491,2018,SCHOOL,880,DENVER COUNTY 1,BRADLEY INTERNATIONAL SCHOOL,maths,5,747
6493,2018,SCHOOL,880,DENVER COUNTY 1,BROMWELL ELEMENTARY SCHOOL,english,3,771
6494,2018,SCHOOL,880,DENVER COUNTY 1,BROMWELL ELEMENTARY SCHOOL,english,4,768
6495,2018,SCHOOL,880,DENVER COUNTY 1,BROMWELL ELEMENTARY SCHOOL,english,5,779
6497,2018,SCHOOL,880,DENVER COUNTY 1,BROMWELL ELEMENTARY SCHOOL,maths,3,766
6498,2018,SCHOOL,880,DENVER COUNTY 1,BROMWELL ELEMENTARY SCHOOL,maths,4,752
6499,2018,SCHOOL,880,DENVER COUNTY 1,BROMWELL ELEMENTARY SCHOOL,maths,5,771
6501,2018,SCHOOL,880,DENVER COUNTY 1,BROWN INTERNATIONAL ACADEMY,english,3,751
6502,2018,SCHOOL,880,DENVER COUNTY 1,BROWN INTERNATIONAL ACADEMY,english,4,747
6503,2018,SCHOOL,880,DENVER COUNTY 1,BROWN INTERNATIONAL ACADEMY,english,5,752
6505,2018,SCHOOL,880,DENVER COUNTY 1,BROWN INTERNATIONAL ACADEMY,maths,3,749
6506,2018,SCHOOL,880,DENVER COUNTY 1,BROWN INTERNATIONAL ACADEMY,maths,4,731
6507,2018,SCHOOL,880,DENVER COUNTY 1,BROWN INTERNATIONAL ACADEMY,maths,5,749
6509,2018,SCHOOL,880,DENVER COUNTY 1,BRUCE RANDOLPH SCHOOL,english,6,717
6510,2018,SCHOOL,880,DENVER COUNTY 1,BRUCE RANDOLPH SCHOOL,english,7,718
6511,2018,SCHOOL,880,DENVER COUNTY 1,BRUCE RANDOLPH SCHOOL,english,8,731
6513,2018,SCHOOL,880,DENVER COUNTY 1,BRUCE RANDOLPH SCHOOL,maths,6,713
6514,2018,SCHOOL,880,DENVER COUNTY 1,BRUCE RANDOLPH SCHOOL,maths,7,720
6515,2018,SCHOOL,880,DENVER COUNTY 1,BRUCE RANDOLPH SCHOOL,maths,8,708
6518,2018,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,english,4,733
6519,2018,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,english,5,743
6520,2018,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,english,6,739
6521,2018,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,english,7,743
6522,2018,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,english,8,728
6524,2018,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,maths,3,732
6525,2018,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,maths,4,721
6526,2018,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,maths,5,741
6527,2018,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,maths,6,729
6528,2018,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,maths,7,718
6529,2018,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,maths,8,715
6531,2018,SCHOOL,880,DENVER COUNTY 1,CARSON ELEMENTARY SCHOOL,english,3,775
6532,2018,SCHOOL,880,DENVER COUNTY 1,CARSON ELEMENTARY SCHOOL,english,4,783
6533,2018,SCHOOL,880,DENVER COUNTY 1,CARSON ELEMENTARY SCHOOL,english,5,763
6535,2018,SCHOOL,880,DENVER COUNTY 1,CARSON ELEMENTARY SCHOOL,maths,3,776
6536,2018,SCHOOL,880,DENVER COUNTY 1,CARSON ELEMENTARY SCHOOL,maths,4,766
6537,2018,SCHOOL,880,DENVER COUNTY 1,CARSON ELEMENTARY SCHOOL,maths,5,762
6539,2018,SCHOOL,880,DENVER COUNTY 1,CASTRO ELEMENTARY SCHOOL,english,3,720
6540,2018,SCHOOL,880,DENVER COUNTY 1,CASTRO ELEMENTARY SCHOOL,english,4,728
6541,2018,SCHOOL,880,DENVER COUNTY 1,CASTRO ELEMENTARY SCHOOL,english,5,718
6543,2018,SCHOOL,880,DENVER COUNTY 1,CASTRO ELEMENTARY SCHOOL,maths,3,732
6544,2018,SCHOOL,880,DENVER COUNTY 1,CASTRO ELEMENTARY SCHOOL,maths,4,718
6545,2018,SCHOOL,880,DENVER COUNTY 1,CASTRO ELEMENTARY SCHOOL,maths,5,724
6547,2018,SCHOOL,880,DENVER COUNTY 1,CENTENNIAL A SCHOOL FOR EXPEDITIONARY LEARNING,english,3,715
6548,2018,SCHOOL,880,DENVER COUNTY 1,CENTENNIAL A SCHOOL FOR EXPEDITIONARY LEARNING,english,4,724
6549,2018,SCHOOL,880,DENVER COUNTY 1,CENTENNIAL A SCHOOL FOR EXPEDITIONARY LEARNING,english,5,732
6551,2018,SCHOOL,880,DENVER COUNTY 1,CENTENNIAL A SCHOOL FOR EXPEDITIONARY LEARNING,maths,3,729
6552,2018,SCHOOL,880,DENVER COUNTY 1,CENTENNIAL A SCHOOL FOR EXPEDITIONARY LEARNING,maths,4,719
6553,2018,SCHOOL,880,DENVER COUNTY 1,CENTENNIAL A SCHOOL FOR EXPEDITIONARY LEARNING,maths,5,729
6555,2018,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,english,3,730
6556,2018,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,english,4,749
6557,2018,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,english,5,721
6558,2018,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,english,6,727
6559,2018,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,english,7,726
6560,2018,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,english,8,722
6562,2018,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,maths,3,719
6563,2018,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,maths,4,733
6564,2018,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,maths,5,707
6565,2018,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,maths,6,722
6566,2018,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,maths,7,721
6567,2018,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,maths,8,720
6570,2018,SCHOOL,880,DENVER COUNTY 1,CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL,english,4,721
6571,2018,SCHOOL,880,DENVER COUNTY 1,CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL,english,5,726
6573,2018,SCHOOL,880,DENVER COUNTY 1,CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL,maths,3,730
6574,2018,SCHOOL,880,DENVER COUNTY 1,CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL,maths,4,728
6575,2018,SCHOOL,880,DENVER COUNTY 1,CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL,maths,5,725
6577,2018,SCHOOL,880,DENVER COUNTY 1,CHELTENHAM ELEMENTARY SCHOOL,english,3,708
6578,2018,SCHOOL,880,DENVER COUNTY 1,CHELTENHAM ELEMENTARY SCHOOL,english,4,723
6579,2018,SCHOOL,880,DENVER COUNTY 1,CHELTENHAM ELEMENTARY SCHOOL,english,5,722
6581,2018,SCHOOL,880,DENVER COUNTY 1,CHELTENHAM ELEMENTARY SCHOOL,maths,3,713
6582,2018,SCHOOL,880,DENVER COUNTY 1,CHELTENHAM ELEMENTARY SCHOOL,maths,4,716
6583,2018,SCHOOL,880,DENVER COUNTY 1,CHELTENHAM ELEMENTARY SCHOOL,maths,5,710
6585,2018,SCHOOL,880,DENVER COUNTY 1,COLE ARTS AND SCIENCE ACADEMY,english,3,708
6586,2018,SCHOOL,880,DENVER COUNTY 1,COLE ARTS AND SCIENCE ACADEMY,english,4,717
6587,2018,SCHOOL,880,DENVER COUNTY 1,COLE ARTS AND SCIENCE ACADEMY,english,5,731
6589,2018,SCHOOL,880,DENVER COUNTY 1,COLE ARTS AND SCIENCE ACADEMY,maths,3,698
6590,2018,SCHOOL,880,DENVER COUNTY 1,COLE ARTS AND SCIENCE ACADEMY,maths,4,709
6591,2018,SCHOOL,880,DENVER COUNTY 1,COLE ARTS AND SCIENCE ACADEMY,maths,5,706
6593,2018,SCHOOL,880,DENVER COUNTY 1,COLFAX ELEMENTARY SCHOOL,english,3,699
6594,2018,SCHOOL,880,DENVER COUNTY 1,COLFAX ELEMENTARY SCHOOL,english,4,718
6595,2018,SCHOOL,880,DENVER COUNTY 1,COLFAX ELEMENTARY SCHOOL,english,5,724
6597,2018,SCHOOL,880,DENVER COUNTY 1,COLFAX ELEMENTARY SCHOOL,maths,3,718
6598,2018,SCHOOL,880,DENVER COUNTY 1,COLFAX ELEMENTARY SCHOOL,maths,4,726
6599,2018,SCHOOL,880,DENVER COUNTY 1,COLFAX ELEMENTARY SCHOOL,maths,5,720
6601,2018,SCHOOL,880,DENVER COUNTY 1,COLLEGE VIEW ELEMENTARY SCHOOL,english,3,714
6602,2018,SCHOOL,880,DENVER COUNTY 1,COLLEGE VIEW ELEMENTARY SCHOOL,english,4,726
6603,2018,SCHOOL,880,DENVER COUNTY 1,COLLEGE VIEW ELEMENTARY SCHOOL,english,5,728
6605,2018,SCHOOL,880,DENVER COUNTY 1,COLLEGE VIEW ELEMENTARY SCHOOL,maths,3,726
6606,2018,SCHOOL,880,DENVER COUNTY 1,COLLEGE VIEW ELEMENTARY SCHOOL,maths,4,713
6607,2018,SCHOOL,880,DENVER COUNTY 1,COLLEGE VIEW ELEMENTARY SCHOOL,maths,5,714
6609,2018,SCHOOL,880,DENVER COUNTY 1,COLUMBIAN ELEMENTARY SCHOOL,english,3,721
6610,2018,SCHOOL,880,DENVER COUNTY 1,COLUMBIAN ELEMENTARY SCHOOL,english,4,727
6611,2018,SCHOOL,880,DENVER COUNTY 1,COLUMBIAN ELEMENTARY SCHOOL,english,5,721
6613,2018,SCHOOL,880,DENVER COUNTY 1,COLUMBIAN ELEMENTARY SCHOOL,maths,3,728
6614,2018,SCHOOL,880,DENVER COUNTY 1,COLUMBIAN ELEMENTARY SCHOOL,maths,4,712
6615,2018,SCHOOL,880,DENVER COUNTY 1,COLUMBIAN ELEMENTARY SCHOOL,maths,5,718
6617,2018,SCHOOL,880,DENVER COUNTY 1,COLUMBINE ELEMENTARY SCHOOL,english,3,711
6618,2018,SCHOOL,880,DENVER COUNTY 1,COLUMBINE ELEMENTARY SCHOOL,english,4,712
6619,2018,SCHOOL,880,DENVER COUNTY 1,COLUMBINE ELEMENTARY SCHOOL,english,5,718
6621,2018,SCHOOL,880,DENVER COUNTY 1,COLUMBINE ELEMENTARY SCHOOL,maths,3,722
6622,2018,SCHOOL,880,DENVER COUNTY 1,COLUMBINE ELEMENTARY SCHOOL,maths,4,713
6623,2018,SCHOOL,880,DENVER COUNTY 1,COLUMBINE ELEMENTARY SCHOOL,maths,5,736
6625,2018,SCHOOL,880,DENVER COUNTY 1,COMPASS ACADEMY,english,6,710
6626,2018,SCHOOL,880,DENVER COUNTY 1,COMPASS ACADEMY,english,7,710
6627,2018,SCHOOL,880,DENVER COUNTY 1,COMPASS ACADEMY,english,8,721
6629,2018,SCHOOL,880,DENVER COUNTY 1,COMPASS ACADEMY,maths,6,704
6630,2018,SCHOOL,880,DENVER COUNTY 1,COMPASS ACADEMY,maths,7,711
6631,2018,SCHOOL,880,DENVER COUNTY 1,COMPASS ACADEMY,maths,8,708
6633,2018,SCHOOL,880,DENVER COUNTY 1,CORY ELEMENTARY SCHOOL,english,3,770
6634,2018,SCHOOL,880,DENVER COUNTY 1,CORY ELEMENTARY SCHOOL,english,4,789
6635,2018,SCHOOL,880,DENVER COUNTY 1,CORY ELEMENTARY SCHOOL,english,5,779
6637,2018,SCHOOL,880,DENVER COUNTY 1,CORY ELEMENTARY SCHOOL,maths,3,768
6638,2018,SCHOOL,880,DENVER COUNTY 1,CORY ELEMENTARY SCHOOL,maths,4,779
6639,2018,SCHOOL,880,DENVER COUNTY 1,CORY ELEMENTARY SCHOOL,maths,5,770
6641,2018,SCHOOL,880,DENVER COUNTY 1,COWELL ELEMENTARY SCHOOL,english,3,709
6642,2018,SCHOOL,880,DENVER COUNTY 1,COWELL ELEMENTARY SCHOOL,english,4,727
6643,2018,SCHOOL,880,DENVER COUNTY 1,COWELL ELEMENTARY SCHOOL,english,5,716
6645,2018,SCHOOL,880,DENVER COUNTY 1,COWELL ELEMENTARY SCHOOL,maths,3,732
6646,2018,SCHOOL,880,DENVER COUNTY 1,COWELL ELEMENTARY SCHOOL,maths,4,725
6647,2018,SCHOOL,880,DENVER COUNTY 1,COWELL ELEMENTARY SCHOOL,maths,5,716
6649,2018,SCHOOL,880,DENVER COUNTY 1,CREATIVITY CHALLENGE COMMUNITY,english,3,760
6650,2018,SCHOOL,880,DENVER COUNTY 1,CREATIVITY CHALLENGE COMMUNITY,english,4,763
6651,2018,SCHOOL,880,DENVER COUNTY 1,CREATIVITY CHALLENGE COMMUNITY,english,5,766
6653,2018,SCHOOL,880,DENVER COUNTY 1,CREATIVITY CHALLENGE COMMUNITY,maths,3,764
6654,2018,SCHOOL,880,DENVER COUNTY 1,CREATIVITY CHALLENGE COMMUNITY,maths,4,757
6655,2018,SCHOOL,880,DENVER COUNTY 1,CREATIVITY CHALLENGE COMMUNITY,maths,5,764
6657,2018,SCHOOL,880,DENVER COUNTY 1,DCIS AT FORD,english,3,712
6658,2018,SCHOOL,880,DENVER COUNTY 1,DCIS AT FORD,english,4,731
6659,2018,SCHOOL,880,DENVER COUNTY 1,DCIS AT FORD,english,5,737
6661,2018,SCHOOL,880,DENVER COUNTY 1,DCIS AT FORD,maths,3,724
6662,2018,SCHOOL,880,DENVER COUNTY 1,DCIS AT FORD,maths,4,731
6663,2018,SCHOOL,880,DENVER COUNTY 1,DCIS AT FORD,maths,5,737
6665,2018,SCHOOL,880,DENVER COUNTY 1,DCIS AT MONTBELLO,english,6,709
6666,2018,SCHOOL,880,DENVER COUNTY 1,DCIS AT MONTBELLO,english,7,709
6667,2018,SCHOOL,880,DENVER COUNTY 1,DCIS AT MONTBELLO,english,8,713
6669,2018,SCHOOL,880,DENVER COUNTY 1,DCIS AT MONTBELLO,maths,6,702
6670,2018,SCHOOL,880,DENVER COUNTY 1,DCIS AT MONTBELLO,maths,7,707
6671,2018,SCHOOL,880,DENVER COUNTY 1,DCIS AT MONTBELLO,maths,8,702
6673,2018,SCHOOL,880,DENVER COUNTY 1,DENISON MONTESSORI SCHOOL,english,3,734
6674,2018,SCHOOL,880,DENVER COUNTY 1,DENISON MONTESSORI SCHOOL,english,4,731
6675,2018,SCHOOL,880,DENVER COUNTY 1,DENISON MONTESSORI SCHOOL,english,5,745
6676,2018,SCHOOL,880,DENVER COUNTY 1,DENISON MONTESSORI SCHOOL,english,6,748
6678,2018,SCHOOL,880,DENVER COUNTY 1,DENISON MONTESSORI SCHOOL,maths,3,728
6679,2018,SCHOOL,880,DENVER COUNTY 1,DENISON MONTESSORI SCHOOL,maths,4,725
6680,2018,SCHOOL,880,DENVER COUNTY 1,DENISON MONTESSORI SCHOOL,maths,5,736
6681,2018,SCHOOL,880,DENVER COUNTY 1,DENISON MONTESSORI SCHOOL,maths,6,731
6685,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR 21ST LEARNING AT WYMAN,english,8,710
6689,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR 21ST LEARNING AT WYMAN,maths,8,707
6691,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES,english,6,737
6692,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES,english,7,740
6693,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES,english,8,738
6695,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES,maths,6,718
6696,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES,maths,7,728
6697,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES,maths,8,726
6699,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES AT FAIRMON,english,3,731
6700,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES AT FAIRMON,english,4,737
6701,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES AT FAIRMON,english,5,739
6703,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES AT FAIRMON,maths,3,723
6704,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES AT FAIRMON,maths,4,731
6705,2018,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES AT FAIRMON,maths,5,730
6707,2018,SCHOOL,880,DENVER COUNTY 1,DENVER DISCOVERY SCHOOL,english,6,750
6708,2018,SCHOOL,880,DENVER COUNTY 1,DENVER DISCOVERY SCHOOL,english,7,754
6709,2018,SCHOOL,880,DENVER COUNTY 1,DENVER DISCOVERY SCHOOL,english,8,765
6711,2018,SCHOOL,880,DENVER COUNTY 1,DENVER DISCOVERY SCHOOL,maths,6,735
6712,2018,SCHOOL,880,DENVER COUNTY 1,DENVER DISCOVERY SCHOOL,maths,7,740
6713,2018,SCHOOL,880,DENVER COUNTY 1,DENVER DISCOVERY SCHOOL,maths,8,751
6715,2018,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,english,3,731
6716,2018,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,english,4,747
6717,2018,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,english,5,757
6718,2018,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,english,6,755
6719,2018,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,english,7,756
6720,2018,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,english,8,773
6722,2018,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,maths,3,741
6723,2018,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,maths,4,738
6724,2018,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,maths,5,743
6725,2018,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,maths,6,736
6726,2018,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,maths,7,741
6727,2018,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,maths,8,739
6729,2018,SCHOOL,880,DENVER COUNTY 1,DENVER LANGUAGE SCHOOL,english,3,747
6730,2018,SCHOOL,880,DENVER COUNTY 1,DENVER LANGUAGE SCHOOL,english,4,759
6731,2018,SCHOOL,880,DENVER COUNTY 1,DENVER LANGUAGE SCHOOL,english,5,742
6732,2018,SCHOOL,880,DENVER COUNTY 1,DENVER LANGUAGE SCHOOL,english,6,762
6733,2018,SCHOOL,880,DENVER COUNTY 1,DENVER LANGUAGE SCHOOL,english,7,766
6736,2018,SCHOOL,880,DENVER COUNTY 1,DENVER LANGUAGE SCHOOL,maths,3,762
6737,2018,SCHOOL,880,DENVER COUNTY 1,DENVER LANGUAGE SCHOOL,maths,4,767
6738,2018,SCHOOL,880,DENVER COUNTY 1,DENVER LANGUAGE SCHOOL,maths,5,753
6739,2018,SCHOOL,880,DENVER COUNTY 1,DENVER LANGUAGE SCHOOL,maths,6,750
6740,2018,SCHOOL,880,DENVER COUNTY 1,DENVER LANGUAGE SCHOOL,maths,7,745
6743,2018,SCHOOL,880,DENVER COUNTY 1,DENVER MONTESSORI JUNIOR/SENIOR HIGH SCHOOL,english,7,740
6744,2018,SCHOOL,880,DENVER COUNTY 1,DENVER MONTESSORI JUNIOR/SENIOR HIGH SCHOOL,english,8,721
6746,2018,SCHOOL,880,DENVER COUNTY 1,DENVER MONTESSORI JUNIOR/SENIOR HIGH SCHOOL,maths,7,726
