District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Bethany School District,0080011,Bethany Community School,0080111,5,Math,44,44,100,44,8,18.2,13,29.5,8,18.2,15,34.1,23,52.3,2534
Bethany School District,0080011,Bethany Community School,0080111,6,ELA,51,46,90.2,46,0,0,8,17.4,18,39.1,20,43.5,38,82.6,2608
Bethany School District,0080011,Bethany Community School,0080111,6,Math,51,46,90.2,46,*,*,*,*,15,32.6,18,39.1,33,71.7,2590
Bethel School District,0090011,Bethel Middle School,0095111,6,ELA,247,246,99.6,246,49,19.9,64,26,76,30.9,57,23.2,133,54.1,2543
Bethel School District,0090011,Bethel Middle School,0095111,6,Math,247,238,96.4,238,76,31.9,81,34,40,16.8,41,17.2,81,34,2517
Bethel School District,0090011,Bethel Middle School,0095111,7,ELA,250,249,99.6,249,53,21.3,36,14.5,103,41.4,57,22.9,160,64.3,2568
Bethel School District,0090011,Bethel Middle School,0095111,7,Math,250,243,97.2,243,62,25.5,63,25.9,55,22.6,63,25.9,118,48.6,2554
Bethel School District,0090011,Bethel Middle School,0095111,8,ELA,272,271,99.6,271,52,19.2,80,29.5,92,33.9,47,17.3,139,51.3,2575
Bethel School District,0090011,Bethel Middle School,0095111,8,Math,272,269,98.9,269,72,26.8,76,28.3,46,17.1,75,27.9,121,45,2576
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,3,ELA,201,201,100,201,40,19.9,50,24.9,56,27.9,55,27.4,111,55.2,2437
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,3,Math,201,201,100,201,33,16.4,43,21.4,69,34.3,56,27.9,125,62.2,2455
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,4,ELA,233,232,99.6,232,55,23.7,41,17.7,61,26.3,75,32.3,136,58.6,2487
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,4,Math,233,231,99.1,231,34,14.7,57,24.7,68,29.4,72,31.2,140,60.6,2504
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,5,ELA,245,245,100,245,53,21.6,55,22.4,81,33.1,56,22.9,137,55.9,2510
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,5,Math,245,243,99.2,243,64,26.3,78,32.1,44,18.1,57,23.5,101,41.6,2510
Bloomfield School District,0110011,Carmen Arace Intermediate School,0110711,5,ELA,110,106,96.4,106,50,47.2,24,22.6,22,20.8,10,9.4,32,30.2,2447
Bloomfield School District,0110011,Carmen Arace Intermediate School,0110711,5,Math,110,105,95.5,105,65,61.9,30,28.6,*,*,*,*,10,9.5,2431
Bloomfield School District,0110011,Carmen Arace Intermediate School,0110711,6,ELA,118,118,100,118,35,29.7,31,26.3,37,31.4,15,12.7,52,44.1,2512
Bloomfield School District,0110011,Carmen Arace Intermediate School,0110711,6,Math,118,118,100,118,54,45.8,34,28.8,18,15.3,12,10.2,30,25.4,2480
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,7,ELA,118,118,100,118,40,33.9,35,29.7,26,22,17,14.4,43,36.4,2517
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,7,Math,118,117,99.2,117,58,49.6,33,28.2,18,15.4,8,6.8,26,22.2,2490
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,8,ELA,119,118,99.2,118,51,43.2,38,32.2,23,19.5,6,5.1,29,24.6,2509
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,8,Math,119,117,98.3,117,75,64.1,25,21.4,*,*,*,*,17,14.5,2473
Bloomfield School District,0110011,Global Experience Magnet School,0116311,6,ELA,23,23,100,23,17,73.9,*,*,*,*,0,0,*,*,2427
Bloomfield School District,0110011,Global Experience Magnet School,0116311,6,Math,23,23,100,23,17,73.9,6,26.1,0,0,0,0,0,0,2429
Bloomfield School District,0110011,Global Experience Magnet School,0116311,7,ELA,28,28,100,28,14,50,9,32.1,*,*,*,*,*,*,2482
Bloomfield School District,0110011,Global Experience Magnet School,0116311,7,Math,28,28,100,28,18,64.3,8,28.6,*,*,*,*,*,*,2434
Bloomfield School District,0110011,Global Experience Magnet School,0116311,8,ELA,23,22,95.7,22,*,*,8,36.4,6,27.3,*,*,*,*,2553
Bloomfield School District,0110011,Global Experience Magnet School,0116311,8,Math,23,22,95.7,22,11,50,*,*,*,*,0,0,*,*,2486
Bloomfield School District,0110011,Metacomet School,0110511,3,ELA,112,112,100,112,26,23.2,30,26.8,27,24.1,29,25.9,56,50,2430
Bloomfield School District,0110011,Metacomet School,0110511,3,Math,112,111,99.1,111,36,32.4,30,27,25,22.5,20,18,45,40.5,2411
Bloomfield School District,0110011,Metacomet School,0110511,4,ELA,109,107,98.2,107,38,35.5,29,27.1,22,20.6,18,16.8,40,37.4,2448
Bloomfield School District,0110011,Metacomet School,0110511,4,Math,110,108,98.2,108,46,42.6,37,34.3,17,15.7,8,7.4,25,23.1,2427
Bloomfield School District,0110011,Steps to Success,0110111,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bolton School District,0120011,Bolton Center School,0120111,3,ELA,56,54,96.4,54,10,18.5,12,22.2,8,14.8,24,44.4,32,59.3,2455
Bolton School District,0120011,Bolton Center School,0120111,3,Math,56,54,96.4,54,8,14.8,11,20.4,17,31.5,18,33.3,35,64.8,2464
Bolton School District,0120011,Bolton Center School,0120111,4,ELA,60,58,96.7,58,23,39.7,9,15.5,14,24.1,12,20.7,26,44.8,2453
Bolton School District,0120011,Bolton Center School,0120111,4,Math,60,58,96.7,58,18,31,18,31,14,24.1,8,13.8,22,37.9,2450
Bolton School District,0120011,Bolton Center School,0120111,5,ELA,54,52,96.3,52,9,17.3,11,21.2,19,36.5,13,25,32,61.5,2517
Bolton School District,0120011,Bolton Center School,0120111,5,Math,54,52,96.3,52,13,25,13,25,12,23.1,14,26.9,26,50,2515
Bolton School District,0120011,Bolton Center School,0120111,6,ELA,59,57,96.6,57,9,15.8,16,28.1,15,26.3,17,29.8,32,56.1,2553
Bolton School District,0120011,Bolton Center School,0120111,6,Math,59,57,96.6,57,12,21.1,18,31.6,17,29.8,10,17.5,27,47.4,2530
Bolton School District,0120011,Bolton Center School,0120111,7,ELA,59,56,94.9,56,10,17.9,8,14.3,23,41.1,15,26.8,38,67.9,2577
Bolton School District,0120011,Bolton Center School,0120111,7,Math,59,56,94.9,56,10,17.9,11,19.6,20,35.7,15,26.8,35,62.5,2564
Bolton School District,0120011,Bolton Center School,0120111,8,ELA,61,60,98.4,60,6,10,8,13.3,35,58.3,11,18.3,46,76.7,2605
Bolton School District,0120011,Bolton Center School,0120111,8,Math,61,59,96.7,59,7,11.9,19,32.2,20,33.9,13,22,33,55.9,2589
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,3,ELA,69,69,100,69,24,34.8,25,36.2,14,20.3,6,8.7,20,29,2391
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,3,Math,69,69,100,69,23,33.3,22,31.9,*,*,*,*,24,34.8,2404
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,4,ELA,59,58,98.3,58,31,53.4,12,20.7,*,*,*,*,15,25.9,2412
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,4,Math,59,58,98.3,58,21,36.2,23,39.7,*,*,*,*,14,24.1,2433
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,5,ELA,66,66,100,66,33,50,20,30.3,*,*,*,*,13,19.7,2440
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,5,Math,66,66,100,66,43,65.2,15,22.7,*,*,*,*,8,12.1,2433
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,6,ELA,56,56,100,56,25,44.6,19,33.9,*,*,*,*,12,21.4,2479
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,6,Math,56,56,100,56,34,60.7,16,28.6,*,*,*,*,*,*,2444
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,7,ELA,34,34,100,34,11,32.4,13,38.2,*,*,*,*,10,29.4,2511
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,7,Math,34,34,100,34,21,61.8,*,*,*,*,*,*,*,*,2459
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,8,ELA,26,26,100,26,10,38.5,10,38.5,*,*,*,*,6,23.1,2525
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,8,Math,26,26,100,26,16,61.5,*,*,*,*,*,*,*,*,2515
Bozrah School District,0130011,Fields Memorial School,0130111,3,ELA,13,13,*,13,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,3,Math,13,13,*,13,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,4,ELA,18,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,4,Math,18,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,5,ELA,17,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,5,Math,17,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,6,ELA,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,6,Math,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,7,ELA,22,22,100,22,*,*,*,*,11,50,0,0,11,50,2539
Bozrah School District,0130011,Fields Memorial School,0130111,7,Math,22,22,100,22,*,*,*,*,9,40.9,*,*,*,*,2565
Bozrah School District,0130011,Fields Memorial School,0130111,8,ELA,22,22,100,22,*,*,10,45.5,7,31.8,*,*,*,*,2560
Bozrah School District,0130011,Fields Memorial School,0130111,8,Math,22,22,100,22,9,40.9,*,*,6,27.3,*,*,*,*,2536
Branford School District,0140011,Francis Walsh Intermediate School,0145111,5,ELA,195,192,98.5,192,42,21.9,36,18.8,58,30.2,56,29.2,114,59.4,2520
Branford School District,0140011,Francis Walsh Intermediate School,0145111,5,Math,195,193,99,193,40,20.7,46,23.8,53,27.5,54,28,107,55.4,2527
Branford School District,0140011,Francis Walsh Intermediate School,0145111,6,ELA,193,191,99,190,45,23.7,47,24.7,70,36.8,28,14.7,98,51.6,2526
Branford School District,0140011,Francis Walsh Intermediate School,0145111,6,Math,193,190,98.4,189,50,26.5,70,37,39,20.6,30,15.9,69,36.5,2519
Branford School District,0140011,Francis Walsh Intermediate School,0145111,7,ELA,189,189,100,189,51,27,42,22.2,61,32.3,35,18.5,96,50.8,2547
Branford School District,0140011,Francis Walsh Intermediate School,0145111,7,Math,189,189,100,189,60,31.7,52,27.5,41,21.7,36,19,77,40.7,2536
Branford School District,0140011,Francis Walsh Intermediate School,0145111,8,ELA,211,210,99.5,210,55,26.2,62,29.5,75,35.7,18,8.6,93,44.3,2544
Branford School District,0140011,Francis Walsh Intermediate School,0145111,8,Math,211,210,99.5,210,75,35.7,49,23.3,57,27.1,29,13.8,86,41,2546
Branford School District,0140011,John B. Sliney School,0141611,3,ELA,52,52,100,52,13,25,11,21.2,16,30.8,12,23.1,28,53.8,2427
Branford School District,0140011,John B. Sliney School,0141611,3,Math,52,52,100,52,11,21.2,14,26.9,18,34.6,9,17.3,27,51.9,2434
Branford School District,0140011,John B. Sliney School,0141611,4,ELA,44,44,100,44,11,25,12,27.3,7,15.9,14,31.8,21,47.7,2476
Branford School District,0140011,John B. Sliney School,0141611,4,Math,44,44,100,44,8,18.2,13,29.5,10,22.7,13,29.5,23,52.3,2487
Branford School District,0140011,Mary R. Tisko School,0141511,3,ELA,73,73,100,73,16,21.9,17,23.3,18,24.7,22,30.1,40,54.8,2436
Branford School District,0140011,Mary R. Tisko School,0141511,3,Math,73,73,100,73,8,11,22,30.1,31,42.5,12,16.4,43,58.9,2447
Branford School District,0140011,Mary R. Tisko School,0141511,4,ELA,66,66,100,66,8,12.1,16,24.2,25,37.9,17,25.8,42,63.6,2492
Branford School District,0140011,Mary R. Tisko School,0141511,4,Math,66,66,100,66,6,9.1,23,34.8,22,33.3,15,22.7,37,56.1,2495
Branford School District,0140011,Mary T. Murphy School,0141411,3,ELA,69,69,100,69,16,23.2,13,18.8,18,26.1,22,31.9,40,58,2443
Branford School District,0140011,Mary T. Murphy School,0141411,3,Math,69,68,98.6,68,11,16.2,15,22.1,22,32.4,20,29.4,42,61.8,2459
Branford School District,0140011,Mary T. Murphy School,0141411,4,ELA,70,70,100,70,18,25.7,14,20,19,27.1,19,27.1,38,54.3,2476
Branford School District,0140011,Mary T. Murphy School,0141411,4,Math,70,69,98.6,69,9,13,26,37.7,23,33.3,11,15.9,34,49.3,2480
Brass City Charter School District,2900013,Brass City Charter School,2900113,3,ELA,38,38,100,38,10,26.3,14,36.8,7,18.4,7,18.4,14,36.8,2417
Brass City Charter School District,2900013,Brass City Charter School,2900113,3,Math,38,38,100,38,8,21.1,7,18.4,15,39.5,8,21.1,23,60.5,2449
Brass City Charter School District,2900013,Brass City Charter School,2900113,4,ELA,37,37,100,37,19,51.4,*,*,7,18.9,*,*,*,*,2428
Brass City Charter School District,2900013,Brass City Charter School,2900113,4,Math,37,37,100,37,17,45.9,15,40.5,*,*,*,*,*,*,2428
Brass City Charter School District,2900013,Brass City Charter School,2900113,5,ELA,35,35,100,35,8,22.9,9,25.7,12,34.3,6,17.1,18,51.4,2498
Brass City Charter School District,2900013,Brass City Charter School,2900113,5,Math,35,35,100,35,15,42.9,8,22.9,*,*,*,*,12,34.3,2483
Brass City Charter School District,2900013,Brass City Charter School,2900113,6,ELA,32,32,100,32,*,*,6,18.8,16,50,*,*,*,*,2525
Brass City Charter School District,2900013,Brass City Charter School,2900113,6,Math,32,32,100,32,*,*,11,34.4,10,31.3,*,*,*,*,2509
Brass City Charter School District,2900013,Brass City Charter School,2900113,7,ELA,32,32,100,32,*,*,9,28.1,11,34.4,*,*,*,*,2573
Brass City Charter School District,2900013,Brass City Charter School,2900113,7,Math,32,32,100,32,9,28.1,14,43.8,*,*,*,*,9,28.1,2527
Brass City Charter School District,2900013,Brass City Charter School,2900113,8,ELA,32,32,100,32,10,31.3,*,*,10,31.3,*,*,*,*,2549
Brass City Charter School District,2900013,Brass City Charter School,2900113,8,Math,32,32,100,32,14,43.8,10,31.3,*,*,*,*,*,*,2517
Bridgeport School District,0150011,Barnum School,0150111,3,ELA,72,72,100,72,47,65.3,14,19.4,*,*,*,*,11,15.3,2346
Bridgeport School District,0150011,Barnum School,0150111,3,Math,72,72,100,72,54,75,*,*,8,11.1,*,*,*,*,2335
Bridgeport School District,0150011,Barnum School,0150111,4,ELA,53,53,100,53,28,52.8,14,26.4,*,*,*,*,11,20.8,2398
Bridgeport School District,0150011,Barnum School,0150111,4,Math,53,53,100,53,30,56.6,*,*,*,*,0,0,*,*,2398
Bridgeport School District,0150011,Barnum School,0150111,5,ELA,56,56,100,56,35,62.5,10,17.9,*,*,*,*,11,19.6,2425
Bridgeport School District,0150011,Barnum School,0150111,5,Math,56,56,100,56,36,64.3,*,*,*,*,0,0,*,*,2418
Bridgeport School District,0150011,Barnum School,0150111,6,ELA,46,46,100,46,27,58.7,12,26.1,*,*,*,*,7,15.2,2439
Bridgeport School District,0150011,Barnum School,0150111,6,Math,46,46,100,46,31,67.4,12,26.1,*,*,*,*,*,*,2404
Bridgeport School District,0150011,Barnum School,0150111,7,ELA,52,52,100,52,34,65.4,12,23.1,*,*,*,*,6,11.5,2436
Bridgeport School District,0150011,Barnum School,0150111,7,Math,52,52,100,52,43,82.7,*,*,*,*,0,0,*,*,2393
Bridgeport School District,0150011,Barnum School,0150111,8,ELA,45,45,100,45,25,55.6,12,26.7,*,*,*,*,8,17.8,2470
Bridgeport School District,0150011,Barnum School,0150111,8,Math,45,44,97.8,44,33,75,*,*,*,*,0,0,*,*,2423
Bridgeport School District,0150011,Beardsley School,0150211,3,ELA,33,33,100,33,14,42.4,11,33.3,*,*,*,*,8,24.2,2381
Bridgeport School District,0150011,Beardsley School,0150211,3,Math,33,33,100,33,22,66.7,*,*,*,*,0,0,*,*,2364
Bridgeport School District,0150011,Beardsley School,0150211,4,ELA,40,39,97.5,39,26,66.7,*,*,6,15.4,*,*,*,*,2403
Bridgeport School District,0150011,Beardsley School,0150211,4,Math,40,39,97.5,39,24,61.5,*,*,*,*,0,0,*,*,2385
Bridgeport School District,0150011,Beardsley School,0150211,5,ELA,32,32,100,32,14,43.8,9,28.1,9,28.1,0,0,9,28.1,2446
Bridgeport School District,0150011,Beardsley School,0150211,5,Math,32,32,100,32,19,59.4,*,*,*,*,0,0,*,*,2436
Bridgeport School District,0150011,Beardsley School,0150211,6,ELA,26,25,96.2,25,11,44,*,*,*,*,0,0,*,*,2469
Bridgeport School District,0150011,Beardsley School,0150211,6,Math,26,25,96.2,25,6,24,13,52,*,*,*,*,6,24,2502
Bridgeport School District,0150011,Black Rock School,0150311,3,ELA,51,51,100,51,30,58.8,*,*,9,17.6,*,*,*,*,2367
Bridgeport School District,0150011,Black Rock School,0150311,3,Math,51,51,100,51,30,58.8,10,19.6,*,*,*,*,11,21.6,2381
Bridgeport School District,0150011,Black Rock School,0150311,4,ELA,47,47,100,47,27,57.4,9,19.1,*,*,*,*,11,23.4,2409
Bridgeport School District,0150011,Black Rock School,0150311,4,Math,47,47,100,47,32,68.1,10,21.3,*,*,*,*,*,*,2391
Bridgeport School District,0150011,Black Rock School,0150311,5,ELA,43,43,100,43,13,30.2,*,*,13,30.2,*,*,*,*,2481
Bridgeport School District,0150011,Black Rock School,0150311,5,Math,43,43,100,43,24,55.8,*,*,10,23.3,*,*,*,*,2458
Bridgeport School District,0150011,Black Rock School,0150311,6,ELA,39,39,100,39,13,33.3,*,*,14,35.9,*,*,*,*,2511
Bridgeport School District,0150011,Black Rock School,0150311,6,Math,39,39,100,39,17,43.6,8,20.5,7,17.9,7,17.9,14,35.9,2492
Bridgeport School District,0150011,Black Rock School,0150311,7,ELA,48,48,100,48,*,*,20,41.7,15,31.3,*,*,*,*,2524
Bridgeport School District,0150011,Black Rock School,0150311,7,Math,48,48,100,48,19,39.6,17,35.4,*,*,*,*,12,25,2512
Bridgeport School District,0150011,Black Rock School,0150311,8,ELA,46,45,97.8,45,*,*,15,33.3,17,37.8,*,*,*,*,2550
Bridgeport School District,0150011,Black Rock School,0150311,8,Math,46,45,97.8,45,21,46.7,14,31.1,*,*,*,*,10,22.2,2513
Bridgeport School District,0150011,Blackham School,0154011,3,ELA,118,118,100,118,76,64.4,25,21.2,*,*,*,*,17,14.4,2344
Bridgeport School District,0150011,Blackham School,0154011,3,Math,118,118,100,118,84,71.2,25,21.2,*,*,*,*,9,7.6,2341
Bridgeport School District,0150011,Blackham School,0154011,4,ELA,118,118,100,118,82,69.5,17,14.4,11,9.3,8,6.8,19,16.1,2378
Bridgeport School District,0150011,Blackham School,0154011,4,Math,118,118,100,118,83,70.3,31,26.3,*,*,*,*,*,*,2371
Bridgeport School District,0150011,Blackham School,0154011,5,ELA,122,122,100,122,68,55.7,29,23.8,*,*,*,*,25,20.5,2424
Bridgeport School District,0150011,Blackham School,0154011,5,Math,122,121,99.2,121,89,73.6,26,21.5,6,5,0,0,6,5,2408
Bridgeport School District,0150011,Blackham School,0154011,6,ELA,95,93,97.9,93,43,46.2,24,25.8,19,20.4,7,7.5,26,28,2472
Bridgeport School District,0150011,Blackham School,0154011,6,Math,95,93,97.9,93,60,64.5,19,20.4,*,*,*,*,14,15.1,2434
Bridgeport School District,0150011,Blackham School,0154011,7,ELA,150,149,99.3,149,92,61.7,34,22.8,23,15.4,0,0,23,15.4,2451
Bridgeport School District,0150011,Blackham School,0154011,7,Math,150,149,99.3,149,108,72.5,23,15.4,*,*,*,*,18,12.1,2434
Bridgeport School District,0150011,Blackham School,0154011,8,ELA,164,161,98.2,161,91,56.5,32,19.9,29,18,9,5.6,38,23.6,2477
Bridgeport School District,0150011,Blackham School,0154011,8,Math,164,161,98.2,161,112,69.6,26,16.1,15,9.3,8,5,23,14.3,2451
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,5,ELA,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,5,Math,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
