District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Bloomfield School District,0110011,Global Experience Magnet School,0116311,7,Math,31,31,100,31,17,54.8,*,*,*,*,0,0,*,*,2480
Bloomfield School District,0110011,Global Experience Magnet School,0116311,8,ELA,30,30,100,30,9,30,*,*,10,33.3,*,*,*,*,2552
Bloomfield School District,0110011,Global Experience Magnet School,0116311,8,Math,30,30,100,30,19,63.3,6,20,*,*,*,*,*,*,2474
Bloomfield School District,0110011,Metacomet School,0110511,3,ELA,109,108,99.1,108,52,48.1,23,21.3,21,19.4,12,11.1,33,30.6,2382
Bloomfield School District,0110011,Metacomet School,0110511,3,Math,109,108,99.1,106,41,38.7,32,30.2,23,21.7,10,9.4,33,31.1,2399
Bloomfield School District,0110011,Metacomet School,0110511,4,ELA,142,140,98.6,139,48,34.5,32,23,40,28.8,19,13.7,59,42.4,2452
Bloomfield School District,0110011,Metacomet School,0110511,4,Math,142,139,97.9,139,47,33.8,60,43.2,21,15.1,11,7.9,32,23,2444
Bolton School District,0120011,Bolton Center School,0120111,3,ELA,57,56,98.2,56,8,14.3,17,30.4,11,19.6,20,35.7,31,55.4,2446
Bolton School District,0120011,Bolton Center School,0120111,3,Math,57,56,98.2,56,8,14.3,14,25,22,39.3,12,21.4,34,60.7,2448
Bolton School District,0120011,Bolton Center School,0120111,4,ELA,55,51,92.7,51,6,11.8,8,15.7,18,35.3,19,37.3,37,72.5,2507
Bolton School District,0120011,Bolton Center School,0120111,4,Math,55,51,92.7,51,*,*,*,*,21,41.2,15,29.4,36,70.6,2510
Bolton School District,0120011,Bolton Center School,0120111,5,ELA,63,63,100,63,*,*,*,*,29,46,22,34.9,51,81,2562
Bolton School District,0120011,Bolton Center School,0120111,5,Math,63,63,100,63,8,12.7,18,28.6,14,22.2,23,36.5,37,58.7,2547
Bolton School District,0120011,Bolton Center School,0120111,6,ELA,70,68,97.1,68,7,10.3,7,10.3,30,44.1,24,35.3,54,79.4,2577
Bolton School District,0120011,Bolton Center School,0120111,6,Math,70,68,97.1,68,10,14.7,15,22.1,18,26.5,25,36.8,43,63.2,2564
Bolton School District,0120011,Bolton Center School,0120111,7,ELA,60,59,98.3,59,*,*,*,*,28,47.5,21,35.6,49,83.1,2613
Bolton School District,0120011,Bolton Center School,0120111,7,Math,60,59,98.3,59,*,*,*,*,19,32.2,23,39,42,71.2,2612
Bolton School District,0120011,Bolton Center School,0120111,8,ELA,65,65,100,65,*,*,15,23.1,33,50.8,*,*,*,*,2599
Bolton School District,0120011,Bolton Center School,0120111,8,Math,65,65,100,65,12,18.5,18,27.7,21,32.3,14,21.5,35,53.8,2588
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,3,ELA,31,31,100,31,*,*,*,*,12,38.7,11,35.5,23,74.2,2463
Booker T. Washington Academy District,2950013,Booker T. Washington Academy,2950113,3,Math,31,31,100,31,0,0,*,*,*,*,14,45.2,*,*,2485
Bozrah School District,0130011,Fields Memorial School,0130111,3,ELA,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,3,Math,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,4,ELA,27,26,96.3,26,*,*,7,26.9,8,30.8,*,*,*,*,2465
Bozrah School District,0130011,Fields Memorial School,0130111,4,Math,27,26,96.3,26,*,*,9,34.6,9,34.6,*,*,*,*,2473
Bozrah School District,0130011,Fields Memorial School,0130111,5,ELA,22,22,100,22,7,31.8,7,31.8,*,*,*,*,8,36.4,2479
Bozrah School District,0130011,Fields Memorial School,0130111,5,Math,22,22,100,22,11,50,*,*,*,*,*,*,*,*,2468
Bozrah School District,0130011,Fields Memorial School,0130111,6,ELA,27,26,96.3,26,7,26.9,*,*,9,34.6,*,*,*,*,2539
Bozrah School District,0130011,Fields Memorial School,0130111,6,Math,27,26,96.3,26,*,*,11,42.3,8,30.8,*,*,*,*,2521
Bozrah School District,0130011,Fields Memorial School,0130111,7,ELA,22,22,100,22,*,*,7,31.8,9,40.9,*,*,*,*,2566
Bozrah School District,0130011,Fields Memorial School,0130111,7,Math,22,22,100,22,*,*,10,45.5,*,*,*,*,*,*,2559
Bozrah School District,0130011,Fields Memorial School,0130111,8,ELA,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,8,Math,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Branford School District,0140011,Francis Walsh Intermediate School,0145111,5,ELA,214,213,99.5,213,27,12.7,46,21.6,67,31.5,73,34.3,140,65.7,2533
Branford School District,0140011,Francis Walsh Intermediate School,0145111,5,Math,214,213,99.5,213,35,16.4,52,24.4,62,29.1,64,30,126,59.2,2531
Branford School District,0140011,Francis Walsh Intermediate School,0145111,6,ELA,226,225,99.6,225,39,17.3,38,16.9,96,42.7,52,23.1,148,65.8,2550
Branford School District,0140011,Francis Walsh Intermediate School,0145111,6,Math,226,225,99.6,225,34,15.1,74,32.9,66,29.3,51,22.7,117,52,2547
Branford School District,0140011,Francis Walsh Intermediate School,0145111,7,ELA,212,209,98.6,209,37,17.7,50,23.9,87,41.6,35,16.7,122,58.4,2561
Branford School District,0140011,Francis Walsh Intermediate School,0145111,7,Math,212,209,98.6,209,70,33.5,61,29.2,51,24.4,27,12.9,78,37.3,2525
Branford School District,0140011,Francis Walsh Intermediate School,0145111,8,ELA,205,204,99.5,204,33,16.2,58,28.4,78,38.2,35,17.2,113,55.4,2576
Branford School District,0140011,Francis Walsh Intermediate School,0145111,8,Math,205,203,99,203,53,26.1,58,28.6,47,23.2,45,22.2,92,45.3,2569
Branford School District,0140011,John B. Sliney School,0141611,3,ELA,62,62,100,62,14,22.6,16,25.8,14,22.6,18,29,32,51.6,2441
Branford School District,0140011,John B. Sliney School,0141611,3,Math,62,62,100,62,6,9.7,14,22.6,26,41.9,16,25.8,42,67.7,2462
Branford School District,0140011,John B. Sliney School,0141611,4,ELA,75,73,97.3,73,16,21.9,14,19.2,17,23.3,26,35.6,43,58.9,2491
Branford School District,0140011,John B. Sliney School,0141611,4,Math,76,74,97.4,73,7,9.6,23,31.5,21,28.8,22,30.1,43,58.9,2506
Branford School District,0140011,Mary R. Tisko School,0141511,3,ELA,75,75,100,74,15,20.3,17,23,28,37.8,14,18.9,42,56.8,2435
Branford School District,0140011,Mary R. Tisko School,0141511,3,Math,75,75,100,74,12,16.2,18,24.3,30,40.5,14,18.9,44,59.5,2441
Branford School District,0140011,Mary R. Tisko School,0141511,4,ELA,79,79,100,77,11,14.3,11,14.3,20,26,35,45.5,55,71.4,2510
Branford School District,0140011,Mary R. Tisko School,0141511,4,Math,79,79,100,77,7,9.1,13,16.9,35,45.5,22,28.6,57,74,2519
Branford School District,0140011,Mary T. Murphy School,0141411,3,ELA,69,69,100,69,20,29,25,36.2,14,20.3,10,14.5,24,34.8,2410
Branford School District,0140011,Mary T. Murphy School,0141411,3,Math,69,69,100,69,17,24.6,20,29,19,27.5,13,18.8,32,46.4,2430
Branford School District,0140011,Mary T. Murphy School,0141411,4,ELA,80,80,100,80,10,12.5,15,18.8,27,33.8,28,35,55,68.8,2505
Branford School District,0140011,Mary T. Murphy School,0141411,4,Math,80,80,100,80,10,12.5,15,18.8,27,33.8,28,35,55,68.8,2520
Brass City Charter School District,2900013,Brass City Charter School,2900113,3,ELA,38,38,100,38,*,*,*,*,9,23.7,20,52.6,29,76.3,2490
Brass City Charter School District,2900013,Brass City Charter School,2900113,3,Math,38,38,100,38,*,*,6,15.8,10,26.3,*,*,*,*,2488
Brass City Charter School District,2900013,Brass City Charter School,2900113,4,ELA,38,38,100,38,*,*,11,28.9,*,*,14,36.8,*,*,2505
Brass City Charter School District,2900013,Brass City Charter School,2900113,4,Math,38,38,100,38,*,*,17,44.7,11,28.9,*,*,*,*,2466
Bridgeport School District,0150011,Barnum School,0150111,3,ELA,71,71,100,71,41,57.7,21,29.6,*,*,*,*,9,12.7,2345
Bridgeport School District,0150011,Barnum School,0150111,3,Math,71,71,100,71,39,54.9,18,25.4,*,*,*,*,14,19.7,2363
Bridgeport School District,0150011,Barnum School,0150111,4,ELA,52,52,100,52,43,82.7,6,11.5,*,*,*,*,*,*,2357
Bridgeport School District,0150011,Barnum School,0150111,4,Math,52,52,100,52,37,71.2,15,28.8,0,0,0,0,0,0,2375
Bridgeport School District,0150011,Barnum School,0150111,5,ELA,52,52,100,52,36,69.2,*,*,7,13.5,*,*,*,*,2413
Bridgeport School District,0150011,Barnum School,0150111,5,Math,52,52,100,52,39,75,*,*,*,*,0,0,*,*,2419
Bridgeport School District,0150011,Barnum School,0150111,6,ELA,54,54,100,54,35,64.8,12,22.2,*,*,*,*,7,13,2434
Bridgeport School District,0150011,Barnum School,0150111,6,Math,54,54,100,54,40,74.1,10,18.5,*,*,*,*,*,*,2417
Bridgeport School District,0150011,Barnum School,0150111,7,ELA,42,42,100,42,27,64.3,*,*,*,*,0,0,*,*,2453
Bridgeport School District,0150011,Barnum School,0150111,7,Math,42,42,100,42,31,73.8,*,*,*,*,0,0,*,*,2432
Bridgeport School District,0150011,Barnum School,0150111,8,ELA,49,49,100,49,30,61.2,11,22.4,8,16.3,0,0,8,16.3,2465
Bridgeport School District,0150011,Barnum School,0150111,8,Math,48,48,100,48,40,83.3,*,*,*,*,0,0,*,*,2416
Bridgeport School District,0150011,Beardsley School,0150211,3,ELA,55,55,100,55,27,49.1,16,29.1,*,*,*,*,12,21.8,2373
Bridgeport School District,0150011,Beardsley School,0150211,3,Math,55,55,100,55,26,47.3,*,*,14,25.5,*,*,*,*,2385
Bridgeport School District,0150011,Beardsley School,0150211,4,ELA,42,41,97.6,41,28,68.3,8,19.5,*,*,*,*,*,*,2392
Bridgeport School District,0150011,Beardsley School,0150211,4,Math,42,41,97.6,41,22,53.7,15,36.6,*,*,*,*,*,*,2411
Bridgeport School District,0150011,Beardsley School,0150211,5,ELA,51,51,100,51,24,47.1,16,31.4,*,*,*,*,11,21.6,2444
Bridgeport School District,0150011,Beardsley School,0150211,5,Math,51,51,100,51,37,72.5,*,*,0,0,*,*,*,*,2418
Bridgeport School District,0150011,Beardsley School,0150211,6,ELA,36,36,100,36,11,30.6,15,41.7,*,*,*,*,10,27.8,2482
Bridgeport School District,0150011,Beardsley School,0150211,6,Math,36,36,100,36,*,*,19,52.8,*,*,0,0,*,*,2456
Bridgeport School District,0150011,Black Rock School,0150311,3,ELA,46,46,100,46,19,41.3,15,32.6,*,*,*,*,12,26.1,2390
Bridgeport School District,0150011,Black Rock School,0150311,3,Math,46,46,100,46,23,50,16,34.8,7,15.2,0,0,7,15.2,2382
Bridgeport School District,0150011,Black Rock School,0150311,4,ELA,51,51,100,51,23,45.1,12,23.5,8,15.7,8,15.7,16,31.4,2431
Bridgeport School District,0150011,Black Rock School,0150311,4,Math,51,51,100,51,21,41.2,21,41.2,*,*,*,*,9,17.6,2426
Bridgeport School District,0150011,Black Rock School,0150311,5,ELA,46,46,100,46,15,32.6,10,21.7,15,32.6,6,13,21,45.7,2488
Bridgeport School District,0150011,Black Rock School,0150311,5,Math,46,46,100,46,24,52.2,13,28.3,*,*,*,*,9,19.6,2459
Bridgeport School District,0150011,Black Rock School,0150311,6,ELA,33,33,100,33,*,*,13,39.4,9,27.3,*,*,*,*,2523
Bridgeport School District,0150011,Black Rock School,0150311,6,Math,33,33,100,33,9,27.3,13,39.4,*,*,*,*,11,33.3,2511
Bridgeport School District,0150011,Black Rock School,0150311,7,ELA,34,34,100,34,11,32.4,8,23.5,9,26.5,6,17.6,15,44.1,2535
Bridgeport School District,0150011,Black Rock School,0150311,7,Math,34,34,100,34,11,32.4,8,23.5,9,26.5,6,17.6,15,44.1,2525
Bridgeport School District,0150011,Black Rock School,0150311,8,ELA,34,34,100,34,*,*,12,35.3,12,35.3,*,*,*,*,2545
Bridgeport School District,0150011,Black Rock School,0150311,8,Math,34,34,100,34,15,44.1,10,29.4,*,*,*,*,9,26.5,2514
Bridgeport School District,0150011,Blackham School,0154011,3,ELA,108,107,99.1,107,68,63.6,23,21.5,*,*,*,*,16,15,2350
Bridgeport School District,0150011,Blackham School,0154011,3,Math,108,107,99.1,107,59,55.1,34,31.8,*,*,*,*,14,13.1,2363
Bridgeport School District,0150011,Blackham School,0154011,4,ELA,120,120,100,120,81,67.5,29,24.2,*,*,*,*,10,8.3,2388
Bridgeport School District,0150011,Blackham School,0154011,4,Math,119,119,100,119,51,42.9,57,47.9,*,*,*,*,11,9.2,2408
Bridgeport School District,0150011,Blackham School,0154011,5,ELA,116,116,100,116,67,57.8,20,17.2,21,18.1,8,6.9,29,25,2434
Bridgeport School District,0150011,Blackham School,0154011,5,Math,116,116,100,116,77,66.4,23,19.8,9,7.8,7,6,16,13.8,2426
Bridgeport School District,0150011,Blackham School,0154011,6,ELA,112,108,96.4,108,46,42.6,40,37,*,*,*,*,22,20.4,2465
Bridgeport School District,0150011,Blackham School,0154011,6,Math,112,108,96.4,108,52,48.1,38,35.2,12,11.1,6,5.6,18,16.7,2462
Bridgeport School District,0150011,Blackham School,0154011,7,ELA,141,139,98.6,139,63,45.3,40,28.8,30,21.6,6,4.3,36,25.9,2486
Bridgeport School District,0150011,Blackham School,0154011,7,Math,141,139,98.6,139,82,59,40,28.8,*,*,*,*,17,12.2,2458
Bridgeport School District,0150011,Blackham School,0154011,8,ELA,164,164,100,164,70,42.7,60,36.6,*,*,*,*,34,20.7,2497
Bridgeport School District,0150011,Blackham School,0154011,8,Math,164,164,100,164,114,69.5,36,22,*,*,*,*,14,8.5,2453
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,4,ELA,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,4,Math,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,6,ELA,9,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,6,Math,9,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,7,ELA,7,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,7,Math,7,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bryant School,0150411,3,ELA,43,43,100,43,24,55.8,*,*,11,25.6,*,*,*,*,2352
Bridgeport School District,0150011,Bryant School,0150411,3,Math,43,43,100,43,22,51.2,12,27.9,9,20.9,0,0,9,20.9,2360
Bridgeport School District,0150011,Bryant School,0150411,4,ELA,45,45,100,45,32,71.1,*,*,*,*,0,0,*,*,2367
Bridgeport School District,0150011,Bryant School,0150411,4,Math,45,45,100,45,31,68.9,*,*,*,*,0,0,*,*,2377
Bridgeport School District,0150011,Bryant School,0150411,5,ELA,53,53,100,53,37,69.8,13,24.5,*,*,*,*,*,*,2399
Bridgeport School District,0150011,Bryant School,0150411,5,Math,53,53,100,53,42,79.2,*,*,*,*,0,0,*,*,2391
Bridgeport School District,0150011,Bryant School,0150411,6,ELA,43,43,100,43,16,37.2,*,*,13,30.2,*,*,*,*,2486
Bridgeport School District,0150011,Bryant School,0150411,6,Math,43,43,100,43,27,62.8,13,30.2,*,*,*,*,*,*,2441
Bridgeport School District,0150011,Cesar Batalla School,0151411,3,ELA,118,118,100,118,80,67.8,32,27.1,*,*,*,*,6,5.1,2335
Bridgeport School District,0150011,Cesar Batalla School,0151411,3,Math,118,118,100,118,91,77.1,21,17.8,*,*,*,*,6,5.1,2330
Bridgeport School District,0150011,Cesar Batalla School,0151411,4,ELA,132,132,100,132,104,78.8,*,*,13,9.8,*,*,*,*,2359
Bridgeport School District,0150011,Cesar Batalla School,0151411,4,Math,132,132,100,132,104,78.8,16,12.1,*,*,*,*,12,9.1,2365
Bridgeport School District,0150011,Cesar Batalla School,0151411,5,ELA,133,132,99.2,132,100,75.8,*,*,16,12.1,*,*,*,*,2389
Bridgeport School District,0150011,Cesar Batalla School,0151411,5,Math,134,130,97,130,110,84.6,*,*,*,*,0,0,*,*,2396
Bridgeport School District,0150011,Cesar Batalla School,0151411,6,ELA,129,129,100,129,91,70.5,26,20.2,12,9.3,0,0,12,9.3,2409
Bridgeport School District,0150011,Cesar Batalla School,0151411,6,Math,129,129,100,129,106,82.2,20,15.5,*,*,*,*,*,*,2379
Bridgeport School District,0150011,Cesar Batalla School,0151411,7,ELA,129,126,97.7,126,93,73.8,19,15.1,*,*,*,*,14,11.1,2421
Bridgeport School District,0150011,Cesar Batalla School,0151411,7,Math,129,125,96.9,125,93,74.4,*,*,0,0,*,*,*,*,2416
Bridgeport School District,0150011,Cesar Batalla School,0151411,8,ELA,120,115,95.8,115,79,68.7,18,15.7,*,*,*,*,18,15.7,2450
Bridgeport School District,0150011,Cesar Batalla School,0151411,8,Math,120,116,96.7,116,90,77.6,18,15.5,8,6.9,0,0,8,6.9,2428
Bridgeport School District,0150011,Classical Studies Academy,0152111,3,ELA,46,46,100,46,14,30.4,14,30.4,10,21.7,8,17.4,18,39.1,2412
Bridgeport School District,0150011,Classical Studies Academy,0152111,3,Math,46,46,100,46,19,41.3,17,37,10,21.7,0,0,10,21.7,2392
Bridgeport School District,0150011,Classical Studies Academy,0152111,4,ELA,42,41,97.6,41,21,51.2,9,22,*,*,*,*,11,26.8,2425
Bridgeport School District,0150011,Classical Studies Academy,0152111,4,Math,42,41,97.6,41,12,29.3,16,39,*,*,*,*,13,31.7,2446
Bridgeport School District,0150011,Classical Studies Academy,0152111,5,ELA,43,43,100,43,19,44.2,14,32.6,*,*,*,*,10,23.3,2447
Bridgeport School District,0150011,Classical Studies Academy,0152111,5,Math,43,43,100,43,23,53.5,17,39.5,*,*,*,*,*,*,2442
Bridgeport School District,0150011,Classical Studies Academy,0152111,6,ELA,40,40,100,40,*,*,16,40,12,30,*,*,*,*,2509
Bridgeport School District,0150011,Classical Studies Academy,0152111,6,Math,40,40,100,40,14,35,16,40,*,*,*,*,10,25,2497
Bridgeport School District,0150011,Classical Studies Academy,0152111,7,ELA,41,39,95.1,39,*,*,16,41,11,28.2,*,*,*,*,2522
Bridgeport School District,0150011,Classical Studies Academy,0152111,7,Math,41,39,95.1,39,10,25.6,23,59,*,*,*,*,6,15.4,2499
Bridgeport School District,0150011,Classical Studies Academy,0152111,8,ELA,36,36,100,36,*,*,12,33.3,14,38.9,*,*,*,*,2544
Bridgeport School District,0150011,Classical Studies Academy,0152111,8,Math,36,36,100,36,19,52.8,13,36.1,*,*,*,*,*,*,2496
Bridgeport School District,0150011,Columbus School,0150511,3,ELA,57,57,100,57,42,73.7,9,15.8,*,*,*,*,6,10.5,2327
Bridgeport School District,0150011,Columbus School,0150511,3,Math,57,57,100,57,46,80.7,*,*,*,*,0,0,*,*,2314
Bridgeport School District,0150011,Columbus School,0150511,4,ELA,73,73,100,73,50,68.5,13,17.8,*,*,*,*,10,13.7,2379
Bridgeport School District,0150011,Columbus School,0150511,4,Math,73,73,100,73,52,71.2,16,21.9,*,*,*,*,*,*,2385
Bridgeport School District,0150011,Columbus School,0150511,5,ELA,61,61,100,61,45,73.8,11,18,*,*,*,*,*,*,2389
Bridgeport School District,0150011,Columbus School,0150511,5,Math,61,60,98.4,60,50,83.3,*,*,*,*,0,0,*,*,2404
Bridgeport School District,0150011,Columbus School,0150511,6,ELA,48,48,100,48,27,56.3,13,27.1,8,16.7,0,0,8,16.7,2439
Bridgeport School District,0150011,Columbus School,0150511,6,Math,48,48,100,48,37,77.1,*,*,*,*,0,0,*,*,2403
Bridgeport School District,0150011,Columbus School,0150511,7,ELA,37,36,97.3,36,24,66.7,*,*,*,*,0,0,*,*,2427
Bridgeport School District,0150011,Columbus School,0150511,7,Math,37,37,100,37,29,78.4,*,*,*,*,0,0,*,*,2403
Bridgeport School District,0150011,Columbus School,0150511,8,ELA,45,45,100,45,29,64.4,11,24.4,*,*,*,*,*,*,2459
Bridgeport School District,0150011,Columbus School,0150511,8,Math,45,45,100,45,40,88.9,*,*,*,*,0,0,*,*,2421
Bridgeport School District,0150011,Edison School,0150711,3,ELA,44,44,100,44,33,75,7,15.9,*,*,*,*,*,*,2333
Bridgeport School District,0150011,Edison School,0150711,3,Math,44,44,100,44,34,77.3,6,13.6,*,*,*,*,*,*,2327
Bridgeport School District,0150011,Edison School,0150711,4,ELA,41,41,100,41,22,53.7,13,31.7,*,*,*,*,6,14.6,2406
Bridgeport School District,0150011,Edison School,0150711,4,Math,41,41,100,41,17,41.5,18,43.9,*,*,*,*,6,14.6,2424
Bridgeport School District,0150011,Edison School,0150711,5,ELA,41,41,100,41,25,61,*,*,8,19.5,*,*,*,*,2414
Bridgeport School District,0150011,Edison School,0150711,5,Math,41,41,100,41,29,70.7,*,*,*,*,0,0,*,*,2415
Bridgeport School District,0150011,Edison School,0150711,6,ELA,27,27,100,27,9,33.3,10,37,8,29.6,0,0,8,29.6,2477
Bridgeport School District,0150011,Edison School,0150711,6,Math,27,27,100,27,13,48.1,11,40.7,*,*,*,*,*,*,2445
Bridgeport School District,0150011,Geraldine Claytor Magnet Academy,0153111,3,ELA,46,46,100,46,33,71.7,10,21.7,*,*,*,*,*,*,2326
Bridgeport School District,0150011,Geraldine Claytor Magnet Academy,0153111,3,Math,46,46,100,46,37,80.4,*,*,*,*,0,0,*,*,2322
