District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Simsbury School District,1280011,Latimer Lane School,1280611,5,ELA,58,58,100,58,*,*,*,*,22,37.9,28,48.3,50,86.2,2579
Simsbury School District,1280011,Latimer Lane School,1280611,5,Math,57,57,100,57,7,12.3,12,21.1,20,35.1,18,31.6,38,66.7,2550
Simsbury School District,1280011,Latimer Lane School,1280611,6,ELA,57,56,98.2,56,*,*,*,*,20,35.7,25,44.6,45,80.4,2601
Simsbury School District,1280011,Latimer Lane School,1280611,6,Math,57,56,98.2,56,6,10.7,14,25,17,30.4,19,33.9,36,64.3,2580
Simsbury School District,1280011,Squadron Line School,1280711,3,ELA,78,77,98.7,77,*,*,*,*,17,22.1,46,59.7,63,81.8,2495
Simsbury School District,1280011,Squadron Line School,1280711,3,Math,78,77,98.7,77,9,11.7,14,18.2,20,26,34,44.2,54,70.1,2476
Simsbury School District,1280011,Squadron Line School,1280711,4,ELA,85,85,100,85,*,*,*,*,17,20,54,63.5,71,83.5,2551
Simsbury School District,1280011,Squadron Line School,1280711,4,Math,85,85,100,85,*,*,*,*,25,29.4,34,40,59,69.4,2521
Simsbury School District,1280011,Squadron Line School,1280711,5,ELA,88,87,98.9,87,*,*,*,*,23,26.4,58,66.7,81,93.1,2605
Simsbury School District,1280011,Squadron Line School,1280711,5,Math,88,87,98.9,87,7,8,22,25.3,24,27.6,34,39.1,58,66.7,2554
Simsbury School District,1280011,Squadron Line School,1280711,6,ELA,92,92,100,92,*,*,*,*,40,43.5,43,46.7,83,90.2,2613
Simsbury School District,1280011,Squadron Line School,1280711,6,Math,92,92,100,92,*,*,*,*,25,27.2,45,48.9,70,76.1,2608
Simsbury School District,1280011,Tariffville School,1280311,3,ELA,41,41,100,41,*,*,11,26.8,*,*,14,34.1,*,*,2453
Simsbury School District,1280011,Tariffville School,1280311,3,Math,41,41,100,41,8,19.5,9,22,11,26.8,13,31.7,24,58.5,2458
Simsbury School District,1280011,Tariffville School,1280311,4,ELA,33,33,100,33,*,*,*,*,*,*,19,57.6,*,*,2523
Simsbury School District,1280011,Tariffville School,1280311,4,Math,33,33,100,33,*,*,13,39.4,9,27.3,*,*,*,*,2500
Simsbury School District,1280011,Tariffville School,1280311,5,ELA,35,35,100,35,*,*,*,*,11,31.4,18,51.4,29,82.9,2584
Simsbury School District,1280011,Tariffville School,1280311,5,Math,35,35,100,35,*,*,*,*,7,20,19,54.3,26,74.3,2575
Simsbury School District,1280011,Tariffville School,1280311,6,ELA,41,40,97.6,40,*,*,*,*,13,32.5,21,52.5,34,85,2611
Simsbury School District,1280011,Tariffville School,1280311,6,Math,41,40,97.6,40,*,*,*,*,9,22.5,21,52.5,30,75,2611
Simsbury School District,1280011,Tootin' Hills School,1280411,3,ELA,50,50,100,50,6,12,11,22,14,28,19,38,33,66,2461
Simsbury School District,1280011,Tootin' Hills School,1280411,3,Math,50,50,100,50,10,20,8,16,16,32,16,32,32,64,2452
Simsbury School District,1280011,Tootin' Hills School,1280411,4,ELA,52,52,100,52,0,0,*,*,*,*,36,69.2,*,*,2564
Simsbury School District,1280011,Tootin' Hills School,1280411,4,Math,52,52,100,52,*,*,*,*,16,30.8,19,36.5,35,67.3,2518
Simsbury School District,1280011,Tootin' Hills School,1280411,5,ELA,68,67,98.5,67,*,*,*,*,22,32.8,35,52.2,57,85.1,2577
Simsbury School District,1280011,Tootin' Hills School,1280411,5,Math,68,66,97.1,66,10,15.2,15,22.7,18,27.3,23,34.8,41,62.1,2536
Simsbury School District,1280011,Tootin' Hills School,1280411,6,ELA,61,61,100,61,*,*,*,*,22,36.1,33,54.1,55,90.2,2616
Simsbury School District,1280011,Tootin' Hills School,1280411,6,Math,61,61,100,61,*,*,*,*,16,26.2,33,54.1,49,80.3,2614
Somers School District,1290011,Mabelle B. Avery Middle School,1295111,6,ELA,128,128,100,128,30,23.4,31,24.2,43,33.6,24,18.8,67,52.3,2533
Somers School District,1290011,Mabelle B. Avery Middle School,1295111,6,Math,128,128,100,128,29,22.7,45,35.2,26,20.3,28,21.9,54,42.2,2531
Somers School District,1290011,Mabelle B. Avery Middle School,1295111,7,ELA,111,107,96.4,107,22,20.6,28,26.2,42,39.3,15,14,57,53.3,2554
Somers School District,1290011,Mabelle B. Avery Middle School,1295111,7,Math,111,107,96.4,107,13,12.1,36,33.6,43,40.2,15,14,58,54.2,2570
Somers School District,1290011,Mabelle B. Avery Middle School,1295111,8,ELA,122,120,98.4,120,19,15.8,32,26.7,52,43.3,17,14.2,69,57.5,2577
Somers School District,1290011,Mabelle B. Avery Middle School,1295111,8,Math,122,119,97.5,119,13,10.9,37,31.1,40,33.6,29,24.4,69,58,2594
Somers School District,1290011,Somers Elementary School,1290411,3,ELA,101,101,100,101,15,14.9,29,28.7,25,24.8,32,31.7,57,56.4,2445
Somers School District,1290011,Somers Elementary School,1290411,3,Math,101,100,99,100,19,19,24,24,43,43,14,14,57,57,2436
Somers School District,1290011,Somers Elementary School,1290411,4,ELA,86,85,98.8,85,20,23.5,17,20,25,29.4,23,27.1,48,56.5,2480
Somers School District,1290011,Somers Elementary School,1290411,4,Math,86,83,96.5,83,10,12,23,27.7,31,37.3,19,22.9,50,60.2,2491
Somers School District,1290011,Somers Elementary School,1290411,5,ELA,102,101,99,101,18,17.8,12,11.9,40,39.6,31,30.7,71,70.3,2536
Somers School District,1290011,Somers Elementary School,1290411,5,Math,102,100,98,100,13,13,39,39,27,27,21,21,48,48,2521
South Windsor School District,1320011,Eli Terry School,1320711,3,ELA,78,78,100,78,7,9,16,20.5,18,23.1,37,47.4,55,70.5,2472
South Windsor School District,1320011,Eli Terry School,1320711,3,Math,78,78,100,78,8,10.3,20,25.6,25,32.1,25,32.1,50,64.1,2469
South Windsor School District,1320011,Eli Terry School,1320711,4,ELA,97,95,97.9,95,17,17.9,14,14.7,19,20,45,47.4,64,67.4,2512
South Windsor School District,1320011,Eli Terry School,1320711,4,Math,97,95,97.9,95,10,10.5,28,29.5,30,31.6,27,28.4,57,60,2507
South Windsor School District,1320011,Eli Terry School,1320711,5,ELA,63,62,98.4,62,7,11.3,7,11.3,24,38.7,24,38.7,48,77.4,2553
South Windsor School District,1320011,Eli Terry School,1320711,5,Math,63,62,98.4,62,7,11.3,14,22.6,21,33.9,20,32.3,41,66.1,2549
South Windsor School District,1320011,Orchard Hill School,1320611,3,ELA,96,96,100,96,*,*,*,*,20,20.8,61,63.5,81,84.4,2502
South Windsor School District,1320011,Orchard Hill School,1320611,3,Math,96,96,100,96,*,*,*,*,26,27.1,57,59.4,83,86.5,2507
South Windsor School District,1320011,Orchard Hill School,1320611,4,ELA,97,97,100,97,7,7.2,7,7.2,18,18.6,65,67,83,85.6,2544
South Windsor School District,1320011,Orchard Hill School,1320611,4,Math,97,97,100,97,*,*,*,*,37,38.1,41,42.3,78,80.4,2535
South Windsor School District,1320011,Orchard Hill School,1320611,5,ELA,92,92,100,92,7,7.6,11,12,33,35.9,41,44.6,74,80.4,2564
South Windsor School District,1320011,Orchard Hill School,1320611,5,Math,92,92,100,92,7,7.6,23,25,20,21.7,42,45.7,62,67.4,2565
South Windsor School District,1320011,Philip R. Smith School,1320111,3,ELA,53,53,100,53,*,*,*,*,10,18.9,28,52.8,38,71.7,2479
South Windsor School District,1320011,Philip R. Smith School,1320111,3,Math,53,53,100,53,*,*,*,*,16,30.2,28,52.8,44,83,2490
South Windsor School District,1320011,Philip R. Smith School,1320111,4,ELA,64,64,100,64,*,*,*,*,17,26.6,36,56.3,53,82.8,2536
South Windsor School District,1320011,Philip R. Smith School,1320111,4,Math,64,64,100,64,*,*,*,*,22,34.4,30,46.9,52,81.3,2538
South Windsor School District,1320011,Philip R. Smith School,1320111,5,ELA,67,67,100,67,*,*,*,*,23,34.3,38,56.7,61,91,2593
South Windsor School District,1320011,Philip R. Smith School,1320111,5,Math,67,67,100,67,*,*,16,23.9,*,*,34,50.7,*,*,2579
South Windsor School District,1320011,Pleasant Valley School,1320211,3,ELA,87,87,100,87,9,10.3,9,10.3,28,32.2,41,47.1,69,79.3,2481
South Windsor School District,1320011,Pleasant Valley School,1320211,3,Math,87,87,100,87,7,8,16,18.4,24,27.6,40,46,64,73.6,2486
South Windsor School District,1320011,Pleasant Valley School,1320211,4,ELA,89,89,100,89,13,14.6,8,9,26,29.2,42,47.2,68,76.4,2515
South Windsor School District,1320011,Pleasant Valley School,1320211,4,Math,89,89,100,89,10,11.2,15,16.9,29,32.6,35,39.3,64,71.9,2523
South Windsor School District,1320011,Pleasant Valley School,1320211,5,ELA,72,72,100,72,*,*,*,*,21,29.2,35,48.6,56,77.8,2561
South Windsor School District,1320011,Pleasant Valley School,1320211,5,Math,72,72,100,72,9,12.5,13,18.1,17,23.6,33,45.8,50,69.4,2555
South Windsor School District,1320011,Timothy Edwards School,1325111,6,ELA,306,302,98.7,302,33,10.9,74,24.5,104,34.4,91,30.1,195,64.6,2565
South Windsor School District,1320011,Timothy Edwards School,1325111,6,Math,306,302,98.7,302,28,9.3,87,28.8,81,26.8,106,35.1,187,61.9,2580
South Windsor School District,1320011,Timothy Edwards School,1325111,7,ELA,340,333,97.9,333,29,8.7,65,19.5,118,35.4,121,36.3,239,71.8,2601
South Windsor School District,1320011,Timothy Edwards School,1325111,7,Math,340,333,97.9,333,38,11.4,66,19.8,74,22.2,155,46.5,229,68.8,2616
South Windsor School District,1320011,Timothy Edwards School,1325111,8,ELA,317,312,98.4,312,27,8.7,57,18.3,125,40.1,103,33,228,73.1,2621
South Windsor School District,1320011,Timothy Edwards School,1325111,8,Math,317,312,98.4,312,46,14.7,58,18.6,61,19.6,147,47.1,208,66.7,2630
Southington School District,1310011,Derynoski Elementary School,1311511,3,ELA,92,92,100,92,16,17.4,23,25,24,26.1,29,31.5,53,57.6,2444
Southington School District,1310011,Derynoski Elementary School,1311511,3,Math,92,92,100,92,16,17.4,20,21.7,23,25,33,35.9,56,60.9,2456
Southington School District,1310011,Derynoski Elementary School,1311511,4,ELA,92,92,100,92,*,*,*,*,34,37,38,41.3,72,78.3,2522
Southington School District,1310011,Derynoski Elementary School,1311511,4,Math,92,91,98.9,91,*,*,*,*,34,37.4,34,37.4,68,74.7,2522
Southington School District,1310011,Derynoski Elementary School,1311511,5,ELA,106,105,99.1,105,9,8.6,17,16.2,48,45.7,31,29.5,79,75.2,2543
Southington School District,1310011,Derynoski Elementary School,1311511,5,Math,106,105,99.1,105,16,15.2,34,32.4,33,31.4,22,21,55,52.4,2527
Southington School District,1310011,EASE,1310511,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,EASE,1310511,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,EASE,1310511,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,EASE,1310511,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Flanders Elementary School,1311311,3,ELA,48,48,100,48,9,18.8,11,22.9,16,33.3,12,25,28,58.3,2442
Southington School District,1310011,Flanders Elementary School,1311311,3,Math,48,48,100,48,7,14.6,9,18.8,18,37.5,14,29.2,32,66.7,2462
Southington School District,1310011,Flanders Elementary School,1311311,4,ELA,51,51,100,51,*,*,*,*,17,33.3,21,41.2,38,74.5,2517
Southington School District,1310011,Flanders Elementary School,1311311,4,Math,51,51,100,51,*,*,16,31.4,*,*,19,37.3,*,*,2512
Southington School District,1310011,Flanders Elementary School,1311311,5,ELA,47,47,100,47,10,21.3,9,19.1,16,34,12,25.5,28,59.6,2512
Southington School District,1310011,Flanders Elementary School,1311311,5,Math,47,47,100,47,13,27.7,12,25.5,10,21.3,12,25.5,22,46.8,2510
Southington School District,1310011,Hatton Elementary School,1310211,3,ELA,55,55,100,55,6,10.9,16,29.1,12,21.8,21,38.2,33,60,2462
Southington School District,1310011,Hatton Elementary School,1310211,3,Math,55,55,100,55,*,*,*,*,25,45.5,19,34.5,44,80,2477
Southington School District,1310011,Hatton Elementary School,1310211,4,ELA,61,60,98.4,60,*,*,*,*,18,30,23,38.3,41,68.3,2506
Southington School District,1310011,Hatton Elementary School,1310211,4,Math,63,62,98.4,62,8,12.9,12,19.4,30,48.4,12,19.4,42,67.7,2503
Southington School District,1310011,Hatton Elementary School,1310211,5,ELA,61,59,96.7,59,*,*,*,*,23,39,19,32.2,42,71.2,2542
Southington School District,1310011,Hatton Elementary School,1310211,5,Math,61,59,96.7,59,*,*,24,40.7,*,*,15,25.4,*,*,2534
Southington School District,1310011,John F. Kennedy Middle School,1315311,6,ELA,254,254,100,254,34,13.4,59,23.2,104,40.9,57,22.4,161,63.4,2551
Southington School District,1310011,John F. Kennedy Middle School,1315311,6,Math,254,254,100,254,42,16.5,82,32.3,78,30.7,52,20.5,130,51.2,2546
Southington School District,1310011,John F. Kennedy Middle School,1315311,7,ELA,257,254,98.8,254,27,10.6,50,19.7,122,48,55,21.7,177,69.7,2583
Southington School District,1310011,John F. Kennedy Middle School,1315311,7,Math,257,253,98.4,253,29,11.5,94,37.2,81,32,49,19.4,130,51.4,2570
Southington School District,1310011,John F. Kennedy Middle School,1315311,8,ELA,268,267,99.6,267,23,8.6,53,19.9,123,46.1,68,25.5,191,71.5,2609
Southington School District,1310011,John F. Kennedy Middle School,1315311,8,Math,268,267,99.6,267,53,19.9,79,29.6,72,27,63,23.6,135,50.6,2583
Southington School District,1310011,Joseph A. Depaolo Middle School,1315111,6,ELA,229,229,100,229,19,8.3,51,22.3,105,45.9,54,23.6,159,69.4,2566
Southington School District,1310011,Joseph A. Depaolo Middle School,1315111,6,Math,229,229,100,229,30,13.1,79,34.5,67,29.3,53,23.1,120,52.4,2553
Southington School District,1310011,Joseph A. Depaolo Middle School,1315111,7,ELA,282,278,98.6,278,35,12.6,71,25.5,117,42.1,55,19.8,172,61.9,2574
Southington School District,1310011,Joseph A. Depaolo Middle School,1315111,7,Math,282,278,98.6,278,43,15.5,82,29.5,89,32,64,23,153,55,2571
Southington School District,1310011,Joseph A. Depaolo Middle School,1315111,8,ELA,249,245,98.4,245,26,10.6,53,21.6,118,48.2,48,19.6,166,67.8,2601
Southington School District,1310011,Joseph A. Depaolo Middle School,1315111,8,Math,249,245,98.4,245,42,17.1,68,27.8,76,31,59,24.1,135,55.1,2590
Southington School District,1310011,Language Based Classroom at Hatton School,1310411,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Language Based Classroom at Hatton School,1310411,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Language Based Classroom at Hatton School,1310411,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Language Based Classroom at Hatton School,1310411,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Language Based Classroom at Hatton School,1310411,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Language Based Classroom at Hatton School,1310411,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,"Language Based Classroom, Multihandicapped",1311811,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,"Language Based Classroom, Multihandicapped",1311811,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Oshana Elementary School,1310611,3,ELA,52,50,96.2,50,*,*,*,*,14,28,23,46,37,74,2477
Southington School District,1310011,Oshana Elementary School,1310611,3,Math,52,50,96.2,50,*,*,*,*,18,36,23,46,41,82,2497
Southington School District,1310011,Oshana Elementary School,1310611,4,ELA,42,42,100,42,*,*,*,*,13,31,15,35.7,28,66.7,2501
Southington School District,1310011,Oshana Elementary School,1310611,4,Math,42,42,100,42,*,*,*,*,18,42.9,12,28.6,30,71.4,2511
Southington School District,1310011,Oshana Elementary School,1310611,5,ELA,54,51,94.4,51,*,*,*,*,24,47.1,18,35.3,42,82.4,2560
Southington School District,1310011,Oshana Elementary School,1310611,5,Math,54,51,94.4,51,7,13.7,10,19.6,17,33.3,17,33.3,34,66.7,2543
Southington School District,1310011,South End Elementary School,1310711,3,ELA,48,48,100,48,*,*,*,*,14,29.2,20,41.7,34,70.8,2472
Southington School District,1310011,South End Elementary School,1310711,3,Math,48,48,100,48,*,*,*,*,14,29.2,24,50,38,79.2,2484
Southington School District,1310011,South End Elementary School,1310711,4,ELA,33,33,100,33,*,*,*,*,13,39.4,11,33.3,24,72.7,2512
Southington School District,1310011,South End Elementary School,1310711,4,Math,33,33,100,33,0,0,11,33.3,9,27.3,13,39.4,22,66.7,2520
Southington School District,1310011,South End Elementary School,1310711,5,ELA,36,36,100,36,*,*,*,*,16,44.4,11,30.6,27,75,2547
Southington School District,1310011,South End Elementary School,1310711,5,Math,36,36,100,36,*,*,12,33.3,10,27.8,*,*,*,*,2541
Southington School District,1310011,Strong Elementary School,1310811,3,ELA,52,52,100,52,7,13.5,7,13.5,19,36.5,19,36.5,38,73.1,2461
Southington School District,1310011,Strong Elementary School,1310811,3,Math,52,52,100,52,*,*,*,*,12,23.1,24,46.2,36,69.2,2474
Southington School District,1310011,Strong Elementary School,1310811,4,ELA,55,54,98.2,54,16,29.6,10,18.5,16,29.6,12,22.2,28,51.9,2471
Southington School District,1310011,Strong Elementary School,1310811,4,Math,55,54,98.2,54,9,16.7,13,24.1,21,38.9,11,20.4,32,59.3,2488
Southington School District,1310011,Strong Elementary School,1310811,5,ELA,43,43,100,43,8,18.6,6,14,15,34.9,14,32.6,29,67.4,2523
Southington School District,1310011,Strong Elementary School,1310811,5,Math,43,43,100,43,8,18.6,13,30.2,12,27.9,10,23.3,22,51.2,2520
Southington School District,1310011,Thalberg Elementary School,1310911,3,ELA,78,77,98.7,77,*,*,*,*,18,23.4,38,49.4,56,72.7,2479
Southington School District,1310011,Thalberg Elementary School,1310911,3,Math,78,77,98.7,77,*,*,*,*,31,40.3,25,32.5,56,72.7,2470
Southington School District,1310011,Thalberg Elementary School,1310911,4,ELA,84,82,97.6,82,17,20.7,16,19.5,23,28,26,31.7,49,59.8,2491
Southington School District,1310011,Thalberg Elementary School,1310911,4,Math,84,82,97.6,82,9,11,25,30.5,27,32.9,21,25.6,48,58.5,2501
Southington School District,1310011,Thalberg Elementary School,1310911,5,ELA,79,79,100,79,9,11.4,10,12.7,31,39.2,29,36.7,60,75.9,2548
Southington School District,1310011,Thalberg Elementary School,1310911,5,Math,79,79,100,79,14,17.7,24,30.4,21,26.6,20,25.3,41,51.9,2526
Southington School District,1310011,Therapeutic Educational Alternative Model (TEAM),1311611,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Therapeutic Educational Alternative Model (TEAM),1311611,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Therapeutic Educational Alternative Model (TEAM),1311611,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Therapeutic Educational Alternative Model (TEAM),1311611,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Therapeutic Educational Alternative Model (TEAM),1311611,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Therapeutic Educational Alternative Model (TEAM),1311611,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Urbin T. Kelley School,1311411,3,ELA,54,52,96.3,52,*,*,18,34.6,*,*,20,38.5,*,*,2467
Southington School District,1310011,Urbin T. Kelley School,1311411,3,Math,54,51,94.4,51,*,*,*,*,27,52.9,14,27.5,41,80.4,2472
Southington School District,1310011,Urbin T. Kelley School,1311411,4,ELA,54,54,100,54,*,*,*,*,23,42.6,17,31.5,40,74.1,2516
Southington School District,1310011,Urbin T. Kelley School,1311411,4,Math,54,54,100,54,*,*,*,*,26,48.1,19,35.2,45,83.3,2531
Southington School District,1310011,Urbin T. Kelley School,1311411,5,ELA,57,57,100,57,*,*,*,*,27,47.4,17,29.8,44,77.2,2550
Southington School District,1310011,Urbin T. Kelley School,1311411,5,Math,57,57,100,57,6,10.5,14,24.6,17,29.8,20,35.1,37,64.9,2548
Sprague School District,1330011,Sayles School,1330111,3,ELA,35,35,100,35,11,31.4,*,*,10,28.6,*,*,*,*,2406
Sprague School District,1330011,Sayles School,1330111,3,Math,35,35,100,35,*,*,13,37.1,13,37.1,*,*,*,*,2423
Sprague School District,1330011,Sayles School,1330111,4,ELA,31,30,96.8,30,8,26.7,12,40,*,*,*,*,10,33.3,2447
Sprague School District,1330011,Sayles School,1330111,4,Math,31,30,96.8,30,8,26.7,12,40,*,*,*,*,10,33.3,2463
Sprague School District,1330011,Sayles School,1330111,5,ELA,41,41,100,41,11,26.8,*,*,18,43.9,*,*,*,*,2499
Sprague School District,1330011,Sayles School,1330111,5,Math,41,41,100,41,16,39,14,34.1,*,*,*,*,11,26.8,2481
Sprague School District,1330011,Sayles School,1330111,6,ELA,28,28,100,28,*,*,8,28.6,*,*,6,21.4,*,*,2529
Sprague School District,1330011,Sayles School,1330111,6,Math,28,28,100,28,7,25,*,*,*,*,*,*,*,*,2509
Sprague School District,1330011,Sayles School,1330111,7,ELA,29,29,100,29,*,*,*,*,15,51.7,*,*,*,*,2557
